code,region,country,year,month,imports_usd
288,Other countries,Ghana,1995,Apr,0
292,Other countries,Gibraltar,1995,Apr,0
312,Other countries,Guadeloupe,1995,Apr,0
320,Other countries,Guatemala,1995,Apr,0
324,Other countries,Guinea,1995,Apr,0
624,Other countries,Guinea-Bissau,1995,Apr,0
332,Other countries,Haiti,1995,Apr,0
336,Other countries,Holy See (Vatican City State),1995,Apr,0
340,Other countries,Honduras,1995,Apr,0
344,Other countries,"Hong Kong, SAR of China",1995,Apr,0
352,Other countries,Iceland,1995,Apr,0
356,Other countries,India,1995,Apr,0
360,Other countries,Indonesia,1995,Apr,0
364,Other countries,Iran,1995,Apr,98
368,Other countries,Iraq,1995,Apr,0
376,Other countries,Israel,1995,Apr,5.94
388,Other countries,Jamaica,1995,Apr,0
392,Other countries,Japan,1995,Apr,0
400,Other countries,Jordan,1995,Apr,0
404,Other countries,Kenya,1995,Apr,0
410,Other countries,"Korea, Republic of",1995,Apr,0
408,Other countries,"Korea, Democratic People's Republic of",1995,Apr,0
414,Other countries,Kuwait,1995,Apr,0
422,Other countries,Lebanon,1995,Apr,0
430,Other countries,Liberia,1995,Apr,0
434,Other countries,Libya,1995,Apr,0
438,Other countries,Liechtenstein,1995,Apr,0
418,Other countries,Lao,1995,Apr,0
807,Other countries,Macedonia (FYR),1995,Apr,0
450,Other countries,Madagascar,1995,Apr,0
446,Other countries,Macau,1995,Apr,0
454,Other countries,Malawi,1995,Apr,0
458,Other countries,Malaysia,1995,Apr,0
462,Other countries,Maldives,1995,Apr,0
466,Other countries,Mali,1995,Apr,0
584,Other countries,Marshall Islands,1995,Apr,0
474,Other countries,Martinique,1995,Apr,0
480,Other countries,Mauritius,1995,Apr,0
484,Other countries,Mexico,1995,Apr,0
492,Other countries,Monaco,1995,Apr,0
496,Other countries,Mongolia,1995,Apr,12.5
499,Other countries,Montenegro,1995,Apr,0
504,Other countries,Morocco,1995,Apr,0
508,Other countries,Mozambique,1995,Apr,0
104,Other countries,Myanmar,1995,Apr,0
524,Other countries,Nepal,1995,Apr,0
554,Other countries,New Zealand,1995,Apr,0
558,Other countries,Nicaragua,1995,Apr,0
562,Other countries,Niger,1995,Apr,0
566,Other countries,Nigeria,1995,Apr,0
578,Other countries,Norway,1995,Apr,0
512,Other countries,Oman,1995,Apr,0
586,Other countries,Pakistan,1995,Apr,0
275,Other countries,State of Palestine,1995,Apr,0
591,Other countries,Panama,1995,Apr,0
600,Other countries,Paraguay,1995,Apr,0
604,Other countries,Peru,1995,Apr,0
608,Other countries,Philippines,1995,Apr,0
634,Other countries,Qatar,1995,Apr,0
646,Other countries,Rwanda,1995,Apr,0
670,Other countries,Saint Vincent and the Grenadines,1995,Apr,0
674,Other countries,San Marino,1995,Apr,0
682,Other countries,Saudi Arabia,1995,Apr,0
686,Other countries,Senegal,1995,Apr,0
688,Other countries,Serbia,1995,Apr,0
891,Other countries,Serbia and  Montenegro,1995,Apr,0
690,Other countries,Seychelles,1995,Apr,0
694,Other countries,Sierra Leone,1995,Apr,0
702,Other countries,Singapore,1995,Apr,0
706,Other countries,Somalia,1995,Apr,0
710,Other countries,South Africa,1995,Apr,0
144,Other countries,Sri Lanka,1995,Apr,0
729,Other countries,Sudan,1995,Apr,0
756,Other countries,Switzerland,1995,Apr,0
760,Other countries,Syrian,1995,Apr,0
158,Other countries,"Taiwan, Province of China",1995,Apr,0
834,Other countries,Tanzania,1995,Apr,0
764,Other countries,Thailand,1995,Apr,0
768,Other countries,Togo,1995,Apr,0
780,Other countries,Trinidad and Tobago,1995,Apr,0
788,Other countries,Tunisia,1995,Apr,0
792,Other countries,Turkey,1995,Apr,3380.866
796,Other countries,Turks and Caicos Islands,1995,Apr,0
800,Other countries,Uganda,1995,Apr,0
784,Other countries,United Arab Emirates,1995,Apr,0
840,Other countries,United States,1995,Apr,27
858,Other countries,Uruguay,1995,Apr,0
862,Other countries,Venezuela,1995,Apr,0
704,Other countries,Viet Nam,1995,Apr,0
92,Other countries,"Virgin Islands, British",1995,Apr,0
850,Other countries,"Virgin Islands, U.S",1995,Apr,0
887,Other countries,Yemen,1995,Apr,0
894,Other countries,Zambia,1995,Apr,0
716,Other countries,Zimbabwe,1995,Apr,0
40,EU countries,Austria,1995,May,0
56,EU countries,Belgium,1995,May,0
100,EU countries,Bulgaria,1995,May,210.57
191,EU countries,Croatia,1995,May,0
196,EU countries,Cyprus,1995,May,0
203,EU countries,Czech Republic,1995,May,0
208,EU countries,Denmark,1995,May,0
233,EU countries,Estonia,1995,May,87.6
246,EU countries,Finland,1995,May,0
250,EU countries,France,1995,May,24
276,EU countries,Germany,1995,May,229.838
300,EU countries,Greece,1995,May,55.95
348,EU countries,Hungary,1995,May,0
372,EU countries,Ireland,1995,May,0
380,EU countries,Italy,1995,May,4.41
428,EU countries,Latvia,1995,May,0
440,EU countries,Lithuania,1995,May,1.964
442,EU countries,Luxembourg,1995,May,0
470,EU countries,Malta,1995,May,0
528,EU countries,Netherlands,1995,May,54.148
616,EU countries,Poland,1995,May,1.86
620,EU countries,Portugal,1995,May,0
642,EU countries,Romania,1995,May,0
703,EU countries,Slovakia,1995,May,0
705,EU countries,Slovenia,1995,May,0
724,EU countries,Spain,1995,May,0
752,EU countries,Sweden,1995,May,0
826,EU countries,United Kingdom,1995,May,0
51,CIS counrties,Armenia,1995,May,521.593
31,CIS counrties,Azerbaijan,1995,May,1934.151
112,CIS counrties,Belarus,1995,May,61.599
398,CIS counrties,Kazakhstan,1995,May,101.899
417,CIS counrties,Kyrgyzstan,1995,May,25.273
498,CIS counrties,Moldova,1995,May,18.096
643,CIS counrties,Russia,1995,May,2426.223
762,CIS counrties,Tajikistan,1995,May,16.851
795,CIS counrties,Turkmenistan,1995,May,1578.531
804,CIS counrties,Ukraine,1995,May,324.075
860,CIS counrties,Uzbekistan,1995,May,31.921
4,Other countries,Afghanistan,1995,May,0
8,Other countries,Albania,1995,May,267.352
12,Other countries,Algeria,1995,May,0
20,Other countries,Andorra,1995,May,0
24,Other countries,Angola,1995,May,0
660,Other countries,Anguilla,1995,May,0
28,Other countries,Antigua and Barbuda,1995,May,0
32,Other countries,Argentina,1995,May,0
36,Other countries,Australia,1995,May,0
44,Other countries,Bahamas,1995,May,0
48,Other countries,Bahrain,1995,May,0
50,Other countries,Bangladesh,1995,May,0
52,Other countries,Barbados,1995,May,0
84,Other countries,Belize,1995,May,0
204,Other countries,Benin,1995,May,0
64,Other countries,Bhutan,1995,May,0
68,Other countries,Bolivia,1995,May,0
70,Other countries,Bosnia and Herzegovina,1995,May,0
72,Other countries,Botswana,1995,May,0
76,Other countries,Brazil,1995,May,0
854,Other countries,Burkina Faso,1995,May,0
116,Other countries,Cambodia,1995,May,0
120,Other countries,Cameroon,1995,May,0
124,Other countries,Canada,1995,May,0
136,Other countries,Cayman Islands,1995,May,0
140,Other countries,Central African Republic,1995,May,0
148,Other countries,Chad,1995,May,0
152,Other countries,Chile,1995,May,0
156,Other countries,China,1995,May,0
170,Other countries,Colombia,1995,May,0
178,Other countries,Congo,1995,May,0
188,Other countries,Costa Rica,1995,May,0
384,Other countries,Cote d'ivoire,1995,May,0
192,Other countries,Cuba,1995,May,0
262,Other countries,Djibouti,1995,May,0
212,Other countries,Dominica,1995,May,0
214,Other countries,Dominican Republic,1995,May,0
218,Other countries,Ecuador,1995,May,0
818,Other countries,Egypt,1995,May,0
222,Other countries,EL Salvador,1995,May,0
226,Other countries,Equatorial Guinea,1995,May,0
231,Other countries,Ethiopia,1995,May,0
258,Other countries,French Polynesia,1995,May,0
266,Other countries,Gabon,1995,May,0
270,Other countries,Gambia,1995,May,0
288,Other countries,Ghana,1995,May,0
292,Other countries,Gibraltar,1995,May,0
312,Other countries,Guadeloupe,1995,May,0
320,Other countries,Guatemala,1995,May,0
324,Other countries,Guinea,1995,May,0
624,Other countries,Guinea-Bissau,1995,May,0
332,Other countries,Haiti,1995,May,0
336,Other countries,Holy See (Vatican City State),1995,May,0
340,Other countries,Honduras,1995,May,0
344,Other countries,"Hong Kong, SAR of China",1995,May,0
352,Other countries,Iceland,1995,May,0
356,Other countries,India,1995,May,0
360,Other countries,Indonesia,1995,May,0
364,Other countries,Iran,1995,May,0
368,Other countries,Iraq,1995,May,0
376,Other countries,Israel,1995,May,0
388,Other countries,Jamaica,1995,May,0
392,Other countries,Japan,1995,May,0.085
400,Other countries,Jordan,1995,May,0
404,Other countries,Kenya,1995,May,0
410,Other countries,"Korea, Republic of",1995,May,0
408,Other countries,"Korea, Democratic People's Republic of",1995,May,0
414,Other countries,Kuwait,1995,May,0
422,Other countries,Lebanon,1995,May,0
430,Other countries,Liberia,1995,May,0
434,Other countries,Libya,1995,May,0
438,Other countries,Liechtenstein,1995,May,0
418,Other countries,Lao,1995,May,0
807,Other countries,Macedonia (FYR),1995,May,0
450,Other countries,Madagascar,1995,May,0
446,Other countries,Macau,1995,May,0
454,Other countries,Malawi,1995,May,0
458,Other countries,Malaysia,1995,May,0
462,Other countries,Maldives,1995,May,0
466,Other countries,Mali,1995,May,0
584,Other countries,Marshall Islands,1995,May,0
474,Other countries,Martinique,1995,May,0
480,Other countries,Mauritius,1995,May,0
484,Other countries,Mexico,1995,May,0
492,Other countries,Monaco,1995,May,0
496,Other countries,Mongolia,1995,May,0
499,Other countries,Montenegro,1995,May,0
504,Other countries,Morocco,1995,May,0
508,Other countries,Mozambique,1995,May,0
104,Other countries,Myanmar,1995,May,0
524,Other countries,Nepal,1995,May,0
554,Other countries,New Zealand,1995,May,0
558,Other countries,Nicaragua,1995,May,0
562,Other countries,Niger,1995,May,0
566,Other countries,Nigeria,1995,May,0
578,Other countries,Norway,1995,May,0
512,Other countries,Oman,1995,May,0
586,Other countries,Pakistan,1995,May,0
275,Other countries,State of Palestine,1995,May,0
591,Other countries,Panama,1995,May,0
600,Other countries,Paraguay,1995,May,0
604,Other countries,Peru,1995,May,0
608,Other countries,Philippines,1995,May,0
634,Other countries,Qatar,1995,May,0
646,Other countries,Rwanda,1995,May,0
670,Other countries,Saint Vincent and the Grenadines,1995,May,0
674,Other countries,San Marino,1995,May,0
682,Other countries,Saudi Arabia,1995,May,0
686,Other countries,Senegal,1995,May,0
688,Other countries,Serbia,1995,May,0
891,Other countries,Serbia and  Montenegro,1995,May,0
690,Other countries,Seychelles,1995,May,0
694,Other countries,Sierra Leone,1995,May,0
702,Other countries,Singapore,1995,May,0
706,Other countries,Somalia,1995,May,0
710,Other countries,South Africa,1995,May,0
144,Other countries,Sri Lanka,1995,May,0
729,Other countries,Sudan,1995,May,0
756,Other countries,Switzerland,1995,May,0
760,Other countries,Syrian,1995,May,0
158,Other countries,"Taiwan, Province of China",1995,May,0
834,Other countries,Tanzania,1995,May,0
764,Other countries,Thailand,1995,May,0
768,Other countries,Togo,1995,May,0
780,Other countries,Trinidad and Tobago,1995,May,0
788,Other countries,Tunisia,1995,May,0
792,Other countries,Turkey,1995,May,3076.087
796,Other countries,Turks and Caicos Islands,1995,May,0
800,Other countries,Uganda,1995,May,0
784,Other countries,United Arab Emirates,1995,May,0
840,Other countries,United States,1995,May,0
858,Other countries,Uruguay,1995,May,0
862,Other countries,Venezuela,1995,May,0
704,Other countries,Viet Nam,1995,May,0
92,Other countries,"Virgin Islands, British",1995,May,0
850,Other countries,"Virgin Islands, U.S",1995,May,0
887,Other countries,Yemen,1995,May,0
894,Other countries,Zambia,1995,May,0
716,Other countries,Zimbabwe,1995,May,0
40,EU countries,Austria,1995,Jun,0
56,EU countries,Belgium,1995,Jun,0
100,EU countries,Bulgaria,1995,Jun,117.23
191,EU countries,Croatia,1995,Jun,0
196,EU countries,Cyprus,1995,Jun,0
203,EU countries,Czech Republic,1995,Jun,0
208,EU countries,Denmark,1995,Jun,0
233,EU countries,Estonia,1995,Jun,1.1
246,EU countries,Finland,1995,Jun,0
250,EU countries,France,1995,Jun,0.4
276,EU countries,Germany,1995,Jun,82.1
300,EU countries,Greece,1995,Jun,150.6
348,EU countries,Hungary,1995,Jun,0
372,EU countries,Ireland,1995,Jun,0
380,EU countries,Italy,1995,Jun,0
428,EU countries,Latvia,1995,Jun,0
440,EU countries,Lithuania,1995,Jun,16.538
442,EU countries,Luxembourg,1995,Jun,0
470,EU countries,Malta,1995,Jun,0
528,EU countries,Netherlands,1995,Jun,0
616,EU countries,Poland,1995,Jun,11.94
620,EU countries,Portugal,1995,Jun,0
642,EU countries,Romania,1995,Jun,0
703,EU countries,Slovakia,1995,Jun,0
705,EU countries,Slovenia,1995,Jun,0
724,EU countries,Spain,1995,Jun,0
752,EU countries,Sweden,1995,Jun,0
826,EU countries,United Kingdom,1995,Jun,0
51,CIS counrties,Armenia,1995,Jun,672.688
31,CIS counrties,Azerbaijan,1995,Jun,1367.042
112,CIS counrties,Belarus,1995,Jun,96.697
398,CIS counrties,Kazakhstan,1995,Jun,548.015
417,CIS counrties,Kyrgyzstan,1995,Jun,0.928
498,CIS counrties,Moldova,1995,Jun,37.507
643,CIS counrties,Russia,1995,Jun,4218.582
762,CIS counrties,Tajikistan,1995,Jun,12.55
795,CIS counrties,Turkmenistan,1995,Jun,1419.605
804,CIS counrties,Ukraine,1995,Jun,296.669
860,CIS counrties,Uzbekistan,1995,Jun,75.183
4,Other countries,Afghanistan,1995,Jun,0
8,Other countries,Albania,1995,Jun,0
12,Other countries,Algeria,1995,Jun,0
20,Other countries,Andorra,1995,Jun,0
24,Other countries,Angola,1995,Jun,0
660,Other countries,Anguilla,1995,Jun,375.374
28,Other countries,Antigua and Barbuda,1995,Jun,0
32,Other countries,Argentina,1995,Jun,0
36,Other countries,Australia,1995,Jun,0
44,Other countries,Bahamas,1995,Jun,0
48,Other countries,Bahrain,1995,Jun,0
50,Other countries,Bangladesh,1995,Jun,0
52,Other countries,Barbados,1995,Jun,0
84,Other countries,Belize,1995,Jun,0
204,Other countries,Benin,1995,Jun,0
64,Other countries,Bhutan,1995,Jun,0
68,Other countries,Bolivia,1995,Jun,0
70,Other countries,Bosnia and Herzegovina,1995,Jun,0
72,Other countries,Botswana,1995,Jun,0
76,Other countries,Brazil,1995,Jun,0
854,Other countries,Burkina Faso,1995,Jun,0
116,Other countries,Cambodia,1995,Jun,0
120,Other countries,Cameroon,1995,Jun,0
124,Other countries,Canada,1995,Jun,0
136,Other countries,Cayman Islands,1995,Jun,0
140,Other countries,Central African Republic,1995,Jun,0
148,Other countries,Chad,1995,Jun,0
152,Other countries,Chile,1995,Jun,0
156,Other countries,China,1995,Jun,0
170,Other countries,Colombia,1995,Jun,0
178,Other countries,Congo,1995,Jun,0
188,Other countries,Costa Rica,1995,Jun,0
384,Other countries,Cote d'ivoire,1995,Jun,0
192,Other countries,Cuba,1995,Jun,0
262,Other countries,Djibouti,1995,Jun,0
212,Other countries,Dominica,1995,Jun,0
214,Other countries,Dominican Republic,1995,Jun,0
218,Other countries,Ecuador,1995,Jun,0
818,Other countries,Egypt,1995,Jun,0
222,Other countries,EL Salvador,1995,Jun,0
226,Other countries,Equatorial Guinea,1995,Jun,0
231,Other countries,Ethiopia,1995,Jun,0
258,Other countries,French Polynesia,1995,Jun,0
266,Other countries,Gabon,1995,Jun,0
270,Other countries,Gambia,1995,Jun,0
288,Other countries,Ghana,1995,Jun,0
292,Other countries,Gibraltar,1995,Jun,0
312,Other countries,Guadeloupe,1995,Jun,0
320,Other countries,Guatemala,1995,Jun,0
324,Other countries,Guinea,1995,Jun,0
624,Other countries,Guinea-Bissau,1995,Jun,0
332,Other countries,Haiti,1995,Jun,0
336,Other countries,Holy See (Vatican City State),1995,Jun,0
340,Other countries,Honduras,1995,Jun,0
344,Other countries,"Hong Kong, SAR of China",1995,Jun,0
352,Other countries,Iceland,1995,Jun,0
356,Other countries,India,1995,Jun,0
360,Other countries,Indonesia,1995,Jun,0
364,Other countries,Iran,1995,Jun,22.24
368,Other countries,Iraq,1995,Jun,0
376,Other countries,Israel,1995,Jun,0.128
388,Other countries,Jamaica,1995,Jun,0
392,Other countries,Japan,1995,Jun,0
400,Other countries,Jordan,1995,Jun,15
404,Other countries,Kenya,1995,Jun,0
410,Other countries,"Korea, Republic of",1995,Jun,0
408,Other countries,"Korea, Democratic People's Republic of",1995,Jun,0
414,Other countries,Kuwait,1995,Jun,0
422,Other countries,Lebanon,1995,Jun,0
430,Other countries,Liberia,1995,Jun,0
434,Other countries,Libya,1995,Jun,0
438,Other countries,Liechtenstein,1995,Jun,0
418,Other countries,Lao,1995,Jun,0
807,Other countries,Macedonia (FYR),1995,Jun,0
450,Other countries,Madagascar,1995,Jun,0
446,Other countries,Macau,1995,Jun,0
454,Other countries,Malawi,1995,Jun,0
458,Other countries,Malaysia,1995,Jun,0
462,Other countries,Maldives,1995,Jun,0
466,Other countries,Mali,1995,Jun,0
584,Other countries,Marshall Islands,1995,Jun,0
474,Other countries,Martinique,1995,Jun,0
480,Other countries,Mauritius,1995,Jun,0
484,Other countries,Mexico,1995,Jun,0
492,Other countries,Monaco,1995,Jun,0
496,Other countries,Mongolia,1995,Jun,77.5
499,Other countries,Montenegro,1995,Jun,0
504,Other countries,Morocco,1995,Jun,0
508,Other countries,Mozambique,1995,Jun,0
104,Other countries,Myanmar,1995,Jun,0
524,Other countries,Nepal,1995,Jun,0
554,Other countries,New Zealand,1995,Jun,0
558,Other countries,Nicaragua,1995,Jun,0
562,Other countries,Niger,1995,Jun,0
566,Other countries,Nigeria,1995,Jun,0
578,Other countries,Norway,1995,Jun,0
512,Other countries,Oman,1995,Jun,0
586,Other countries,Pakistan,1995,Jun,0
275,Other countries,State of Palestine,1995,Jun,0
591,Other countries,Panama,1995,Jun,0
600,Other countries,Paraguay,1995,Jun,0
604,Other countries,Peru,1995,Jun,0
608,Other countries,Philippines,1995,Jun,0
634,Other countries,Qatar,1995,Jun,0
646,Other countries,Rwanda,1995,Jun,0
670,Other countries,Saint Vincent and the Grenadines,1995,Jun,0
674,Other countries,San Marino,1995,Jun,0
682,Other countries,Saudi Arabia,1995,Jun,0
686,Other countries,Senegal,1995,Jun,0
688,Other countries,Serbia,1995,Jun,0
891,Other countries,Serbia and  Montenegro,1995,Jun,0
690,Other countries,Seychelles,1995,Jun,0
694,Other countries,Sierra Leone,1995,Jun,0
702,Other countries,Singapore,1995,Jun,35
706,Other countries,Somalia,1995,Jun,0
710,Other countries,South Africa,1995,Jun,0
144,Other countries,Sri Lanka,1995,Jun,0
729,Other countries,Sudan,1995,Jun,0
756,Other countries,Switzerland,1995,Jun,762.094
760,Other countries,Syrian,1995,Jun,0
158,Other countries,"Taiwan, Province of China",1995,Jun,0
834,Other countries,Tanzania,1995,Jun,0
764,Other countries,Thailand,1995,Jun,3.042
768,Other countries,Togo,1995,Jun,0
780,Other countries,Trinidad and Tobago,1995,Jun,0
788,Other countries,Tunisia,1995,Jun,0
792,Other countries,Turkey,1995,Jun,4851.208
796,Other countries,Turks and Caicos Islands,1995,Jun,0
800,Other countries,Uganda,1995,Jun,0
784,Other countries,United Arab Emirates,1995,Jun,0
840,Other countries,United States,1995,Jun,0
858,Other countries,Uruguay,1995,Jun,0
862,Other countries,Venezuela,1995,Jun,0
704,Other countries,Viet Nam,1995,Jun,0
92,Other countries,"Virgin Islands, British",1995,Jun,0
850,Other countries,"Virgin Islands, U.S",1995,Jun,0
887,Other countries,Yemen,1995,Jun,0
894,Other countries,Zambia,1995,Jun,0
716,Other countries,Zimbabwe,1995,Jun,0
40,EU countries,Austria,1995,Jul,14
56,EU countries,Belgium,1995,Jul,0
100,EU countries,Bulgaria,1995,Jul,341
191,EU countries,Croatia,1995,Jul,0
196,EU countries,Cyprus,1995,Jul,0
203,EU countries,Czech Republic,1995,Jul,0
208,EU countries,Denmark,1995,Jul,0
233,EU countries,Estonia,1995,Jul,0
246,EU countries,Finland,1995,Jul,0
250,EU countries,France,1995,Jul,7.37
276,EU countries,Germany,1995,Jul,253.648
300,EU countries,Greece,1995,Jul,0
348,EU countries,Hungary,1995,Jul,0
372,EU countries,Ireland,1995,Jul,0
380,EU countries,Italy,1995,Jul,76.965
428,EU countries,Latvia,1995,Jul,0
440,EU countries,Lithuania,1995,Jul,8
442,EU countries,Luxembourg,1995,Jul,0
470,EU countries,Malta,1995,Jul,0
528,EU countries,Netherlands,1995,Jul,0
616,EU countries,Poland,1995,Jul,11
620,EU countries,Portugal,1995,Jul,5.25
642,EU countries,Romania,1995,Jul,0
703,EU countries,Slovakia,1995,Jul,0
705,EU countries,Slovenia,1995,Jul,0
724,EU countries,Spain,1995,Jul,0
